category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,ranking,sale_valid_to
pantry,McCormicks,"Pure Natural Honey, Liquid White, Squeeze","McCormicksPure Natural Honey, Liquid White, Squeeze750 g",$10.99ea,,$1.47/ 100g,False,751.0,
pantry,No Name,"Ground Cinnamon, Club Size","No NameGround Cinnamon, Club Size560 g",$7.99ea,,$1.43/ 100g,False,752.0,
pantry,Club House,Cayenne Pepper,Club HouseCayenne Pepper81 g,$7.49ea,,$9.25/ 100g,False,753.0,
pantry,President's Choice,Rosemary Leaves,President's ChoiceRosemary Leaves23 g,$5.79ea,,$25.17/ 100g,False,754.0,
pantry,Windsor,"Sea Salt, Fine","WindsorSea Salt, Fine500 g",$4.49ea,,$0.90/ 100g,False,755.0,
pantry,Watkins,Pure Orange Extract,WatkinsPure Orange Extract59 ml,$6.79ea,$6.29ea,$10.66/ 100ml,True,756.0,saleEnds 03/22
pantry,Barilla,Pasta Linguine,BarillaPasta Linguine410 g,$2.29ea,$2.19ea,$0.53/ 100g,True,757.0,saleEnds 03/22
pantry,Billy Bee,"Pure Natural Honey, Liquid White, Squeeze","Billy BeePure Natural Honey, Liquid White, Squeeze500 g",$7.99ea,,$1.60/ 100g,False,758.0,
pantry,PC Blue Menu,100% Whole Grain Whole Wheat Penne Rigate,PC Blue Menu100% Whole Grain Whole Wheat Penne Rigate375 g,$1.99ea,,$0.53/ 100g,False,759.0,
pantry,Club House,"La Grille, Spicy Pepper Medley","Club HouseLa Grille, Spicy Pepper Medley150 g",$5.99ea,,$3.99/ 100g,False,760.0,
